session,t_entry,symbol,side,sweep_side,asia_rng_pips,asia_rng_rel,depth_pips,depth_frac,wick_body,close_pos,sweep_hour,dow,h1_bias,aligned,sl_pips,tp_pips,rr,cost_pips,cost_r,outcome,r_gross,r_net,minutes
2020-04-16,2020-04-17 11:15:00,EURUSD,1,-1,33.30000000000055,0.5834428383705771,11.099999999997223,0.33333333333324444,0.9999999999995999,0.891986062717825,11,4,-1,False,15.7499999999966,31.650000000000844,2.009523809524297,0.9850873356513843,0.06254522766041885,TP,2.009523809524297,1.9469785818638783,120.0
2020-04-19,2020-04-20 10:30:00,EURUSD,-1,1,31.000000000001027,0.6345957011259129,2.149999999998542,0.0693548387096281,0.27564102564091614,0.011049723756979277,10,0,-1,True,11.749999999999261,24.399999999999977,2.0765957446809797,1.0137903545967943,0.08628003017845601,SL,-1.0,-1.086280030178456,210.0
2020-04-20,2020-04-21 08:30:00,EURUSD,1,-1,38.30000000000222,0.9091988130564428,5.049999999999777,0.13185378590076982,0.726618705036054,0.9285714285712194,8,1,-1,False,11.400000000001409,34.95000000000026,3.0657894736838545,0.9594104289381993,0.08415880955597199,SL,-1.0,-1.084158809555972,270.0
2020-04-21,2020-04-22 07:30:00,EURUSD,-1,1,24.54999999999874,0.6065472513897183,4.150000000002763,0.169042769857555,1.7291666666660885,0.3468468468468667,7,2,1,False,10.300000000003084,21.399999999998087,2.0776699029118135,0.9578489977184115,0.09299504832214803,SL,-1.0,-1.092995048322148,210.0
2020-04-22,2020-04-23 14:15:00,EURUSD,1,-1,29.799999999999827,0.7670527670527353,13.050000000001116,0.43791946308728835,0.5483193277311281,0.8198757763975768,14,3,-1,False,29.650000000001064,16.199999999999548,0.5463743676222248,0.9781184310214874,0.03298881723512487,TP,0.5463743676222248,0.5133855503870999,0.0
2020-04-23,2020-04-24 07:45:00,EURUSD,1,-1,41.54999999999909,1.1087391594395648,3.949999999999232,0.0950661853188765,0.3361702127658497,0.9552845528457714,7,4,-1,False,14.799999999999258,33.69999999999873,2.2770270270270556,0.961921895017824,0.06499472263634272,TP,2.2770270270270556,2.212032304390713,165.0
2020-04-27,2020-04-28 15:00:00,EURUSD,-1,1,26.399999999999757,0.7044696464309238,21.850000000003256,0.8276515151516461,1.006912442396461,0.09252669039142646,14,1,-1,True,28.300000000001102,22.95000000000158,0.8109540636042646,0.9690452566467709,0.03424188186030859,FLAT,0.21731448763251174,0.18307260577220313,300.0
2020-04-28,2020-04-29 10:00:00,EURUSD,-1,1,25.849999999998374,0.7302259887005216,6.550000000000722,0.2533849129594249,1.4086021505379784,0.13218390804583327,9,2,1,False,10.499999999999954,24.899999999998812,2.371428571428469,0.9683642864973835,0.09222517014260836,SL,-1.0,-1.0922251701426084,180.0
2020-04-29,2020-04-30 08:15:00,EURUSD,-1,1,32.00000000000092,0.9488510007413169,5.399999999999849,0.16874999999999046,0.7941176470587851,0.1207547169809158,8,3,1,False,14.600000000000168,25.800000000000267,1.7671232876712308,0.967195173759981,0.06624624477808012,TP,1.7671232876712308,1.7008770428931508,285.0
2020-04-30,2020-05-01 07:15:00,EURUSD,-1,1,29.94999999999859,0.9138062547672978,5.250000000001087,0.1752921535893601,5.249999999990008,0.07659574468060178,7,4,1,False,13.799999999999368,24.399999999999977,1.7681159420290649,1.03591927919469,0.07506661443440127,SL,-1.0,-1.0750666144344012,60.0
2020-05-03,2020-05-04 13:30:00,EURUSD,1,-1,35.94999999999793,1.096872616323339,3.00000000000189,0.08344923504873611,0.2666666666668246,0.24675324675337035,13,0,1,True,6.850000000000467,35.09999999999902,5.124087591240384,0.965012864122328,0.140877790382812,SL,-1.0,-1.140877790382812,30.0
2020-05-04,2020-05-05 08:15:00,EURUSD,-1,1,16.55000000000184,0.5049580472921927,9.899999999998244,0.5981873111780751,0.5981873111781553,0.6625386996903753,8,1,-1,True,14.000000000000679,15.449999999999076,1.103571428571309,1.0058269035194642,0.0718447788228154,TP,1.103571428571309,1.0317266497484936,0.0
2020-05-05,2020-05-06 13:30:00,EURUSD,1,-1,27.650000000001285,0.8607003891050816,7.3499999999993015,0.265822784810089,1.105263157895141,0.7499999999998429,13,2,-1,False,11.049999999999116,26.95000000000114,2.4389140271496195,0.9882558397883221,0.08943491762790962,SL,-1.0,-1.0894349176279097,30.0
2020-05-06,2020-05-07 07:15:00,EURUSD,-1,1,19.399999999998307,0.6158730158729432,5.60000000000116,0.28865979381451795,0.5,0.6461187214612228,7,3,-1,True,10.700000000001264,17.299999999997873,1.6168224299061522,1.0634568171524048,0.09938848758432517,SL,-1.0,-1.0993884875843252,0.0
2020-05-07,2020-05-08 09:00:00,EURUSD,1,-1,21.299999999999653,0.6949429037520062,6.850000000002687,0.32159624413158683,1.0148148148149074,0.9285714285715041,8,4,1,True,10.950000000000681,20.200000000001328,1.8447488584474951,0.9959256072572071,0.09095211025179407,SL,-1.0,-1.090952110251794,285.0
2020-05-10,2020-05-11 07:30:00,EURUSD,1,-1,16.250000000002096,0.530179445350786,7.799999999997809,0.47999999999980325,1.5445544554451789,0.8105726872245834,7,0,1,True,12.049999999999006,15.000000000000568,1.2448132780084487,1.000842180870308,0.08305744239588303,SL,-1.0,-1.083057442395883,45.0
2020-05-11,2020-05-12 07:15:00,EURUSD,-1,1,40.400000000002656,1.341078838174374,2.849999999998687,0.0705445544554084,inf,0.1647058823527107,7,1,-1,True,10.049999999999226,36.200000000001786,3.601990049751699,1.0083043463269121,0.10032879067930248,SL,-1.0,-1.1003287906793024,180.0
2020-05-12,2020-05-13 07:15:00,EURUSD,1,-1,13.499999999999623,0.44813278008297897,2.850000000003128,0.2111111111113487,0.7702702702716165,1.0,7,2,1,True,10.80000000000192,8.550000000000502,0.7916666666665725,0.9482482492052283,0.08780076381528332,SL,-1.0,-1.0878007638152833,15.0
2020-05-13,2020-05-14 07:15:00,EURUSD,1,-1,22.54999999999896,0.7548117154811568,5.350000000001742,0.23725055432381326,6.687500000014051,0.8260869565216422,7,3,-1,False,15.300000000000313,15.600000000000058,1.0196078431372377,1.0003318017617728,0.06538116351384003,SL,-1.0,-1.06538116351384,165.0
2020-05-14,2020-05-15 07:15:00,EURUSD,1,-1,14.500000000001734,0.5047867711053595,2.299999999997304,0.15862068965496753,0.35937499999946876,0.9560000000002359,7,4,-1,False,14.999999999998348,4.8000000000003595,0.32000000000005924,0.9424304024580286,0.06282869349720883,TP,0.32000000000005924,0.2571713065028504,0.0
2020-05-17,2020-05-18 10:45:00,EURUSD,1,-1,13.950000000000351,0.5161887141535646,8.749999999999591,0.6272401433691306,1.1290322580641834,0.8957345971563492,10,0,1,True,12.299999999998423,13.400000000001189,1.0894308943091793,0.9646945590275422,0.07843045195346877,TP,1.0894308943091793,1.0110004423557104,75.0
2020-05-18,2020-05-19 07:30:00,EURUSD,-1,1,40.60000000000174,1.5540669856460554,2.449999999998287,0.06034482758616211,0.8448275862065929,0.05238095238087283,7,1,1,False,12.900000000000134,33.149999999999565,2.5697674418604053,0.9713458014129163,0.07529812414053537,SL,-1.0,-1.0752981241405353,75.0
2020-05-19,2020-05-20 10:15:00,EURUSD,-1,1,22.94999999999936,0.8784688995215381,2.4500000000005073,0.10675381263619066,0.2450000000000777,0.046610169491456056,10,2,1,False,14.199999999997548,14.200000000001989,1.0000000000003126,0.9595408838411102,0.0675733016789631,SL,-1.0,-1.067573301678963,45.0
2020-05-20,2020-05-21 14:30:00,EURUSD,-1,1,27.250000000000885,1.043062200957009,5.250000000001087,0.19266055045874925,0.8015267175573295,0.07569721115534324,14,3,1,False,14.849999999999586,20.650000000002056,1.3905723905725678,0.9879523452597937,0.06652877745857383,TP,1.3905723905725678,1.3240436131139939,15.0
2020-05-24,2020-05-25 07:30:00,EURUSD,1,-1,34.399999999998876,1.3167464114832577,3.700000000002035,0.10755813953494639,1.3962264150953199,0.964788732394146,7,0,-1,False,9.900000000000464,31.200000000000117,3.1515151515150155,0.9540238734052284,0.09636604781870543,TP,3.1515151515150155,3.05514910369631,255.0
2020-05-26,2020-05-27 09:30:00,EURUSD,-1,1,28.250000000000774,1.064030131826786,6.750000000002032,0.2389380530974105,0.21634615384621816,0.7780458383594233,9,2,1,False,12.250000000000316,25.75000000000216,2.1020408163266526,1.0063508813390243,0.08215109235420394,SL,-1.0,-1.082151092354204,0.0
2020-05-27,2020-05-28 07:15:00,EURUSD,1,-1,29.55000000000041,1.0765027322404095,2.300000000001745,0.07783417935707998,0.44230769230815214,0.6202185792350323,7,3,1,True,14.400000000001079,20.450000000000745,1.4201388888888342,0.9685040629292299,0.0672572265923026,SL,-1.0,-1.0672572265923026,30.0
2020-05-28,2020-05-29 07:30:00,EURUSD,-1,1,40.9499999999996,1.491803278688451,2.900000000001235,0.07081807081810167,0.5321100917433286,0.6312684365781622,7,4,1,False,9.200000000000319,37.65000000000018,4.0923913043477045,0.9890422550397435,0.10750459293909884,SL,-1.0,-1.1075045929390988,75.0
2020-05-31,2020-06-01 08:00:00,EURUSD,-1,1,37.70000000000273,1.3734061930783694,3.549999999998832,0.09416445623338394,0.550387596899038,0.5702479338843945,7,0,1,False,8.099999999999774,36.150000000001455,4.462962962963267,1.0023110889021105,0.12374210974100477,TP,4.462962962963267,4.339220853222263,105.0
2020-06-02,2020-06-03 07:15:00,EURUSD,-1,1,34.20000000000201,1.245901639344286,5.8499999999983565,0.17105263157888928,1.8870967741914688,0.4525547445256374,7,2,1,False,10.300000000000864,32.74999999999917,3.1796116504850893,1.0121897700344968,0.09827085145965166,SL,-1.0,-1.0982708514596518,0.0
2020-06-03,2020-06-04 08:15:00,EURUSD,1,-1,34.95000000000026,1.259459459459431,3.750000000000142,0.10729613733905907,2.0833333333300437,0.9310344827587896,8,3,1,True,9.699999999999154,32.00000000000092,3.2989690721653306,1.0020077544871673,0.1032997685038407,TP,3.2989690721653306,3.19566930366149,210.0
2020-06-04,2020-06-05 09:45:00,EURUSD,1,-1,57.800000000001184,2.0,7.0000000000014495,0.12110726643600876,0.7734806629836423,0.7649253731343005,9,4,1,True,13.300000000000534,54.50000000000177,4.097744360902224,0.9685350025661225,0.07282218064406644,SL,-1.0,-1.0728221806440665,165.0
2020-06-07,2020-06-08 12:15:00,EURUSD,1,-1,34.8499999999996,1.1196787148593985,5.299999999999194,0.1520803443328337,0.6198830409357029,0.6870229007633238,12,0,1,True,12.049999999999006,31.09999999999946,2.5809128630707074,0.961855733566048,0.07982205257810186,TP,2.5809128630707074,2.5010908104926055,90.0
2020-06-08,2020-06-09 07:15:00,EURUSD,1,-1,49.29999999999879,1.4738415545589396,5.00000000000167,0.1014198782961824,9.090909090889273,0.4415584415584865,7,1,-1,False,9.850000000000136,47.44999999999999,4.817258883248663,0.9987000223028163,0.10139086520840634,SL,-1.0,-1.1013908652084063,15.0
2020-06-09,2020-06-10 09:15:00,EURUSD,-1,1,37.69999999999829,1.127055306427401,2.0500000000023277,0.0543766578249979,0.3360655737708737,0.20000000000008075,9,2,1,False,11.650000000000826,31.09999999999946,2.6695278969954725,1.0138373149473612,0.08702466222723514,SL,-1.0,-1.087024662227235,120.0
2020-06-10,2020-06-11 09:45:00,EURUSD,-1,1,70.09999999999961,2.0437317784256184,6.200000000000649,0.08844507845935355,1.9374999999982654,0.19230769230777317,9,3,1,False,16.74999999999871,62.55000000000121,3.734328358209315,1.012490674343456,0.06044720443841994,TP,3.734328358209315,3.6738811537708953,450.0
2020-06-11,2020-06-12 07:30:00,EURUSD,-1,1,39.49999999999898,1.1407942238267104,2.60000000000149,0.065822784810166,1.3684210526329936,0.28191489361692956,7,4,-1,True,9.799999999999809,35.30000000000033,3.602040816326635,1.0294281526764806,0.10504368904862252,SL,-1.0,-1.1050436890486226,15.0
2020-06-14,2020-06-15 15:30:00,EURUSD,-1,1,41.44999999999843,1.1893830703012598,2.4500000000005073,0.059107358262981906,0.33108108108116624,0.2985781990521866,15,0,-1,True,10.34999999999675,36.55000000000186,3.5314009661848633,0.9911929925069228,0.09576743888958783,SL,-1.0,-1.0957674388895877,0.0
2020-06-15,2020-06-16 07:15:00,EURUSD,-1,1,20.899999999999253,0.5988538681948222,4.850000000000687,0.23205741626798376,24.24999999984457,0.42519685039365396,7,1,1,False,10.349999999998971,18.400000000000638,1.7777777777780162,1.0229852553553225,0.09883915510680429,TP,1.7777777777780162,1.678938622671212,15.0
2020-06-16,2020-06-17 07:15:00,EURUSD,-1,1,30.49999999999997,0.8751793400287036,4.100000000000215,0.13442622950820388,1.5769230769236025,0.3523316062176666,7,2,-1,True,9.200000000000319,28.399999999999537,3.086956521738973,0.9607399369557679,0.10442825401692768,SL,-1.0,-1.1044282540169277,15.0
2020-06-17,2020-06-18 12:30:00,EURUSD,1,-1,36.40000000000087,1.0444763271162494,5.249999999998867,0.14423076923073463,0.6603773584905239,0.7683397683397624,12,3,-1,False,12.849999999999806,31.799999999999606,2.4747081712062324,1.0335115054893436,0.08042891093302405,SL,-1.0,-1.080428910933024,75.0
2020-06-18,2020-06-19 10:45:00,EURUSD,1,-1,22.849999999998705,0.6547277936962392,4.500000000000615,0.1969365426696223,2.0000000000009868,0.9101796407182555,10,4,-1,False,10.749999999999371,19.599999999999618,1.8232558139535595,0.9832598916739086,0.09146603643478755,TP,1.8232558139535595,1.731789777518772,90.0
2020-06-24,2020-06-25 07:30:00,EURUSD,1,-1,24.650000000001615,0.6909600560617021,11.099999999997223,0.4503042596347463,0.936708860759266,0.9964539007091964,7,3,-1,False,16.95000000000002,21.799999999998487,1.2861356932152483,1.016235127585878,0.05995487478382754,SL,-1.0,-1.0599548747838274,120.0
2020-06-25,2020-06-26 08:00:00,EURUSD,-1,1,20.34999999999787,0.5704274702171702,3.2999999999994145,0.16216216216215038,1.1578947368406292,0.3597122302156848,7,4,-1,True,7.399999999997409,19.249999999999545,2.601351351352201,0.9775219627788966,0.132097562537735,SL,-1.0,-1.132097562537735,45.0
2020-06-28,2020-06-29 13:45:00,EURUSD,-1,1,47.05000000000181,1.3481375358166736,9.050000000001557,0.19234856535602993,0.9679144385027055,0.06511627906977129,13,0,1,False,13.00000000000301,46.10000000000003,3.5461538461530275,0.979564591710566,0.07535112243925686,TP,3.5461538461530275,3.4708027237137706,195.0
2020-06-29,2020-06-30 10:00:00,EURUSD,1,-1,45.35000000000178,1.2994269340974747,4.20000000000087,0.09261300992283804,1.9534883720947525,0.7777777777777046,9,1,-1,False,8.100000000001994,44.45000000000032,5.487654320986343,0.9735910337776522,0.12019642392313734,SL,-1.0,-1.1201964239231375,105.0
2020-06-30,2020-07-01 08:45:00,EURUSD,-1,1,25.55000000000085,0.7161878065872584,2.149999999998542,0.08414872798428456,0.2965517241376945,0.1330049261085619,8,2,1,False,12.149999999999661,18.5499999999994,1.5267489711934088,1.005503339043435,0.08275747646448255,TP,1.5267489711934088,1.4439914947289263,60.0
2020-07-01,2020-07-02 13:00:00,EURUSD,-1,1,28.200000000002667,0.7904695164681771,13.049999999998896,0.4627659574467256,0.6997319034851934,0.0,12,3,1,False,28.200000000000447,16.050000000000786,0.5691489361702317,1.0037134148946616,0.03559267428704417,TP,0.5691489361702317,0.5335562618831875,90.0
2020-07-02,2020-07-03 07:45:00,EURUSD,1,-1,21.649999999997505,0.6077192982455399,3.4000000000000696,0.15704387990764257,7.555555555543494,0.912621359223167,7,4,-1,False,12.350000000000971,15.699999999996272,1.271255060728343,1.0079745514190726,0.08161737258453387,SL,-1.0,-1.081617372584534,135.0
2020-07-06,2020-07-07 12:30:00,EURUSD,1,-1,40.90000000000149,1.185507246376871,4.40000000000218,0.10757946210273886,2.2564102564120083,0.7903225806452422,12,1,1,True,8.100000000001994,40.200000000001346,4.962962962961907,0.98019632728561,0.12101189225745293,SL,-1.0,-1.121011892257453,105.0
2020-07-07,2020-07-08 09:00:00,EURUSD,-1,1,20.199999999999108,0.5855072463767936,6.150000000002542,0.3044554455446938,0.7735849056608147,0.07407407407394462,8,2,-1,True,12.900000000002354,16.449999999998965,1.2751937984492996,0.999406178786541,0.07747334719274099,SL,-1.0,-1.077473347192741,165.0
2020-07-08,2020-07-09 07:45:00,EURUSD,1,-1,43.09999999999814,1.3660855784468906,2.349999999999852,0.05452436194895484,0.1582491582491527,0.3468950749464607,7,3,1,True,11.200000000000099,37.24999999999756,3.3258928571426103,1.0173125327791834,0.09083147614099772,SL,-1.0,-1.0908314761409976,75.0
2020-07-09,2020-07-10 07:15:00,EURUSD,1,-1,30.94999999999848,0.9809825673533877,3.2000000000032003,0.10339256865923611,0.6736842105272999,0.4908256880735384,7,4,-1,False,8.500000000000174,28.650000000001175,3.370588235294187,1.0325539984831105,0.12147694099801051,TP,3.370588235294187,3.2491112942961764,60.0
2020-07-12,2020-07-13 09:00:00,EURUSD,1,-1,32.49999999999975,1.057770545158684,2.7500000000024727,0.08461538461546135,0.8333333333342304,0.8235294117647618,8,0,1,True,10.850000000000026,27.400000000001867,2.5253456221199815,1.0073231692236058,0.09284084508973302,TP,2.5253456221199815,2.4325047770302484,120.0
2020-07-13,2020-07-14 08:15:00,EURUSD,1,-1,13.699999999998713,0.445890968266853,4.700000000001925,0.34306569343082965,1.0681818181817264,0.5129533678757311,8,1,1,True,7.850000000000357,13.549999999999951,1.726114649681444,1.0262513519640108,0.13073265630114195,TP,1.726114649681444,1.595381993380302,15.0
2020-07-14,2020-07-15 14:15:00,EURUSD,-1,1,32.00000000000092,1.0414971521562806,5.20000000000076,0.16250000000001907,0.9811320754719906,0.12949640287788633,14,2,1,False,9.00000000000123,31.200000000000117,3.4666666666662063,1.0197380489621448,0.11330422766244505,FLAT,1.3277777777776598,1.2144735501152149,345.0
2020-07-15,2020-07-16 09:00:00,EURUSD,1,-1,25.74999999999772,0.8181096108021594,7.250000000000867,0.28155339805831103,1.4077669902919194,0.773684210526237,8,3,1,True,10.399999999999299,25.599999999998957,2.4615384615385274,1.0360983101853691,0.09962483751783067,SL,-1.0,-1.0996248375178306,45.0
2020-07-16,2020-07-17 07:45:00,EURUSD,-1,1,16.00000000000268,0.5409974640744672,2.3999999999979593,0.14999999999984734,0.564705882352597,0.5312499999999306,7,4,-1,True,6.899999999998574,14.500000000001734,2.1014492753630045,1.033912916482304,0.149842451664133,SL,-1.0,-1.149842451664133,30.0
2020-07-19,2020-07-20 14:00:00,EURUSD,1,-1,54.25000000000235,1.834319526627263,7.549999999998391,0.1391705069124067,0.5968379446638706,0.8942307692307884,13,0,1,True,16.599999999999948,48.200000000000465,2.9036144578313623,0.9986281541863957,0.060158322541349334,FLAT,1.6927710843373422,1.632612761795993,360.0
2020-07-20,2020-07-21 14:30:00,EURUSD,-1,1,46.800000000000175,1.5824175824175577,10.249999999998316,0.2190170940170572,0.9192825112106302,0.47751605995716856,14,1,1,False,15.14999999999711,44.90000000000105,2.9636963696375984,1.0150490176436495,0.06699993515800945,SL,-1.0,-1.0669999351580095,15.0
2020-07-21,2020-07-22 08:15:00,EURUSD,1,-1,27.89999999999848,0.943364327979643,2.1500000000007624,0.0770609318996731,0.17200000000009522,0.9466666666666154,8,2,1,True,17.099999999998783,15.95000000000013,0.9327485380117699,1.0111744180900823,0.059133006905856975,SL,-1.0,-1.0591330069058569,15.0
2020-07-22,2020-07-23 07:15:00,EURUSD,-1,1,29.449999999999754,0.9957734573118913,4.699999999999704,0.1595925297113665,0.7230769230768337,0.16819571865433125,7,3,1,False,16.54999999999962,20.599999999999508,1.2447129909365546,1.0098403218832048,0.06101754210774792,TP,1.2447129909365546,1.1836954488288067,285.0
2020-07-23,2020-07-24 11:45:00,EURUSD,1,-1,30.800000000001937,1.0198675496689682,3.0999999999981043,0.10064935064928276,0.5299145299143547,0.9199999999997514,11,4,1,True,9.74999999999726,27.15000000000245,2.7846153846164183,1.0137146737297165,0.10397073576717962,TP,2.7846153846164183,2.680644648849239,75.0
2020-07-26,2020-07-27 10:45:00,EURUSD,-1,1,75.49999999999945,2.4453441295546217,6.099999999999994,0.08079470198675548,0.9918699186994923,0.32786885245922326,10,0,1,False,9.200000000000319,75.3999999999988,8.19565217391263,1.0129900774465557,0.11010761711375223,SL,-1.0,-1.1101076171137523,60.0
2020-07-27,2020-07-28 09:00:00,EURUSD,1,-1,59.39999999999834,1.9238866396760468,3.9999999999995595,0.0673400673400618,0.40404040404043123,0.9313304721029274,8,1,1,True,14.049999999998786,52.349999999998786,3.7259786476870684,1.0290889286968976,0.07324476360832645,SL,-1.0,-1.0732447636083264,165.0
2020-07-28,2020-07-29 07:30:00,EURUSD,-1,1,36.74999999999873,1.1902834008096674,2.0500000000001073,0.055782312925174916,0.6612903225810842,0.6084656084656171,7,2,1,False,6.599999999998829,35.199999999999676,5.33333333333423,1.0205117791492861,0.15462299684082836,SL,-1.0,-1.1546229968408284,0.0
2020-07-29,2020-07-30 07:30:00,EURUSD,1,-1,35.70000000000073,1.1342335186656418,3.549999999998832,0.09943977591032939,0.9466666666663193,0.6862068965518018,7,3,1,True,12.999999999998568,29.250000000000664,2.250000000000299,1.0696644695692723,0.08228188227456847,SL,-1.0,-1.0822818822745686,60.0
2020-08-02,2020-08-03 15:45:00,EURUSD,1,-1,48.200000000000465,1.4134897360703849,4.7499999999978115,0.0985477178422773,13.571428571419508,0.9037037037040253,15,0,-1,False,8.999999999999009,46.94999999999894,5.216666666667123,0.9460052626063963,0.10511169584516673,FLAT,2.50000000000037,2.394888304155203,255.0
2020-08-03,2020-08-04 07:15:00,EURUSD,-1,1,27.900000000000702,0.818181818181833,3.8500000000007972,0.13799283154124373,1.3275862068962614,0.6585365853658008,7,1,1,False,7.150000000002432,27.599999999998737,3.8601398601383705,1.0564518300335277,0.14775550070393964,SL,-1.0,-1.1477555007039397,0.0
2020-08-04,2020-08-05 07:30:00,EURUSD,-1,1,26.599999999998847,0.8248062015503433,2.850000000003128,0.10714285714297937,0.5533980582529882,0.4800000000001163,7,2,1,False,10.000000000001119,22.450000000000525,2.244999999999801,1.0037024997901758,0.10037024997900636,SL,-1.0,-1.1003702499790065,75.0
2020-08-06,2020-08-07 09:15:00,EURUSD,1,-1,62.24999999999703,1.9302325581394228,5.900000000003125,0.09477911646591818,0.6555555555558132,0.44766146993319456,9,4,-1,False,13.099999999999223,58.0500000000006,4.431297709923973,1.106318129578996,0.08445176561672225,SL,-1.0,-1.0844517656167223,15.0
2020-08-09,2020-08-10 07:30:00,EURUSD,1,-1,35.64999999999818,1.0454545454544848,5.450000000002397,0.15287517531564307,1.8793103448304904,0.728000000000037,7,0,-1,False,12.149999999999661,31.95000000000059,2.6296296296297514,1.0415098730823473,0.08572097720842604,SL,-1.0,-1.085720977208426,60.0
2020-08-11,2020-08-12 07:45:00,EURUSD,-1,1,31.799999999999606,0.89138051857043,2.80000000000058,0.08805031446542813,0.9180327868854369,0.35968379446645726,7,2,-1,True,11.200000000000099,26.399999999999757,2.3571428571428146,1.0778787335099491,0.09623917263481603,SL,-1.0,-1.096239172634816,0.0
2020-08-12,2020-08-13 10:00:00,EURUSD,-1,1,44.200000000000905,1.2389628591451038,3.2500000000013074,0.07352941176473396,0.6310679611652494,0.2538071065988406,9,3,1,False,10.450000000001847,40.000000000000036,3.8277511961715756,1.0493883017253351,0.10041993317944016,SL,-1.0,-1.1004199331794402,15.0
2020-08-13,2020-08-14 08:15:00,EURUSD,1,-1,25.050000000002015,0.6915113871636218,2.849999999998687,0.11377245508975879,14.24999999990008,0.32584269662933124,8,4,1,True,6.049999999999667,24.850000000000705,4.107438016529269,1.0118319086873977,0.16724494358470307,SL,-1.0,-1.167244943584703,0.0
2020-08-16,2020-08-17 09:15:00,EURUSD,1,-1,26.500000000000412,0.7315389924085745,4.549999999996501,0.17169811320741246,0.4099099099096973,0.895306859205569,9,0,1,True,15.449999999999076,18.599999999997507,1.2038834951455417,1.0382274835844394,0.06719918987601951,TP,1.2038834951455417,1.1366843052695221,255.0
2020-08-17,2020-08-18 09:45:00,EURUSD,-1,1,29.799999999999827,0.8353188507358172,5.700000000001815,0.1912751677852969,3.0810810810840654,0.1527777777781033,9,1,1,False,9.150000000002212,29.3499999999991,3.20765027322317,1.0758667096427705,0.1175810611631159,SL,-1.0,-1.1175810611631158,150.0
2020-08-18,2020-08-19 07:45:00,EURUSD,1,-1,24.95000000000136,0.7113328581611453,2.4500000000005073,0.09819639278558612,0.5568181818185832,0.7142857142854877,7,2,1,True,9.099999999999664,21.300000000001873,2.340659340659633,1.0433863153254146,0.1146578368489509,SL,-1.0,-1.1146578368489508,405.0
2020-08-19,2020-08-20 08:00:00,EURUSD,-1,1,22.099999999998232,0.6300784034212104,7.6499999999990465,0.3461538461538307,0.9216867469882096,0.3985507246378001,7,3,-1,True,11.249999999998206,21.499999999998742,1.9111111111113042,1.0742234182333692,0.0954865260652036,TP,1.9111111111113042,1.8156245850461006,15.0
2020-08-23,2020-08-24 07:30:00,EURUSD,-1,1,24.200000000000887,0.689950106913804,4.60000000000127,0.19008264462814467,0.6052631578948291,0.11398963730574359,7,0,-1,True,11.250000000002647,20.54999999999918,1.826666666666164,1.0781047489300075,0.09583153323820034,SL,-1.0,-1.0958315332382003,30.0
2020-08-24,2020-08-25 07:30:00,EURUSD,-1,1,31.049999999999134,0.9366515837103933,2.1500000000007624,0.06924315619970442,0.8600000000007816,0.24347826086961893,7,1,-1,True,7.449999999999957,28.74999999999961,3.8590604026845337,1.046300248695294,0.14044298640205372,SL,-1.0,-1.1404429864020538,0.0
2020-08-25,2020-08-26 07:15:00,EURUSD,1,-1,32.199999999997786,1.024661893396927,6.349999999999412,0.19720496894409467,2.5399999999989165,0.7394957983192572,7,2,-1,False,11.699999999998933,29.849999999997934,2.551282051282107,1.0689596223902327,0.09136407028977181,SL,-1.0,-1.0913640702897718,270.0
2020-08-26,2020-08-27 07:15:00,EURUSD,1,-1,25.699999999999612,0.8178202068416907,3.049999999999997,0.11867704280155811,0.8970588235293926,0.39263803680979503,7,3,1,True,9.499999999997844,22.250000000001435,2.3421052631585777,1.0452633285049187,0.11002771879001641,SL,-1.0,-1.1100277187900165,0.0
2020-08-27,2020-08-28 14:00:00,EURUSD,-1,1,68.50000000000023,2.2514379622021825,11.450000000001737,0.16715328467155766,1.3795180722895546,0.14184397163119897,13,4,1,False,14.900000000002134,68.0499999999995,4.567114093959044,1.040154243177188,0.06980900960919724,SL,-1.0,-1.0698090096091972,15.0
2020-08-30,2020-08-31 08:15:00,EURUSD,1,-1,35.70000000000073,1.1733771569433473,2.249999999999197,0.06302521008400984,0.517241379310204,0.9322033898308019,8,0,1,True,8.399999999999519,32.550000000000075,3.8750000000002314,1.0505839498707836,0.12506951784176712,SL,-1.0,-1.1250695178417671,0.0
2020-08-31,2020-09-01 13:30:00,EURUSD,-1,1,61.04999999999805,2.006573541495451,14.000000000002899,0.22932022932028412,3.3734939759056775,0.3872113676731903,13,1,1,False,20.500000000001073,57.54999999999954,2.807317073170563,0.9889487427406729,0.04824140208490835,TP,2.807317073170563,2.7590756710856543,30.0
2020-09-03,2020-09-04 09:15:00,EURUSD,-1,1,23.249999999999105,0.7265625000000017,4.8000000000003595,0.20645161290324923,2.400000000000444,0.16911764705894838,9,4,-1,True,8.799999999999919,22.249999999999215,2.528409090909025,1.0072394096330763,0.11445902382194155,TP,2.528409090909025,2.4139500670870837,195.0
2020-09-06,2020-09-07 07:45:00,EURUSD,-1,1,18.149999999999,0.5775656324582137,2.949999999999342,0.16253443526168068,1.2291666666674377,0.5351351351351312,7,0,-1,True,7.349999999997081,16.75000000000093,2.278911564626882,1.0015098123096353,0.13625983840952832,SL,-1.0,-1.1362598384095284,45.0
