symbol,rule,n_trades,gross_bps,t,hit_rate,cost_bps,net_bps,ratio,ann_net_pct,sharpe
EURUSD,h07_usd+_me1,67,-2.023,-1.56,0.2985,0.9081,-2.9312,-2.23,-0.3,-0.88
EURUSD,h07_usd-_me1,67,2.023,1.56,0.6418,0.9081,1.1149,2.23,0.11,0.34
EURUSD,h08_usd+_me1,68,0.7979,0.52,0.5294,0.9081,-0.1102,0.88,-0.01,-0.03
EURUSD,h08_usd-_me1,68,-0.7979,-0.52,0.4118,0.9081,-1.706,-0.88,-0.18,-0.44
EURUSD,h09_usd+_me1,68,0.4514,0.32,0.4412,0.9081,-0.4568,0.5,-0.05,-0.13
EURUSD,h09_usd-_me1,68,-0.4514,-0.32,0.4706,0.9081,-1.3595,-0.5,-0.14,-0.38
EURUSD,h10_usd+_me1,68,1.1877,0.9,0.4853,0.9081,0.2796,1.31,0.03,0.08
EURUSD,h10_usd-_me1,68,-1.1877,-0.9,0.3824,0.9081,-2.0958,-1.31,-0.22,-0.62
EURUSD,h11_usd+_me1,68,2.5269,1.8,0.4412,0.9081,1.6187,2.78,0.17,0.45
EURUSD,h11_usd-_me1,68,-2.5269,-1.8,0.4559,0.9081,-3.435,-2.78,-0.36,-0.96
EURUSD,h12_usd+_me1,68,0.8989,0.65,0.5,0.9081,-0.0093,0.99,-0.0,-0.0
EURUSD,h12_usd-_me1,68,-0.8989,-0.65,0.4706,0.9081,-1.807,-0.99,-0.19,-0.51
EURUSD,h13_usd+_me1,68,-1.188,-0.76,0.4265,0.9081,-2.0961,-1.31,-0.22,-0.52
EURUSD,h13_usd-_me1,68,1.188,0.76,0.4706,0.9081,0.2798,1.31,0.03,0.07
EURUSD,h14_usd+_me1,68,0.5187,0.35,0.5147,0.9081,-0.3894,0.57,-0.04,-0.1
EURUSD,h14_usd-_me1,68,-0.5187,-0.35,0.4412,0.9081,-1.4268,-0.57,-0.15,-0.38
EURUSD,h15_usd+_me1,68,-0.2469,-0.07,0.4706,0.9081,-1.155,-0.27,-0.12,-0.14
EURUSD,h15_usd-_me1,68,0.2469,0.07,0.5147,0.9081,-0.6613,0.27,-0.07,-0.08
EURUSD,h16_usd+_me1,68,1.5871,1.11,0.6029,0.9081,0.679,1.75,0.07,0.19
EURUSD,h16_usd-_me1,68,-1.5871,-1.11,0.3235,0.9081,-2.4952,-1.75,-0.26,-0.68
EURUSD,h17_usd+_me1,67,0.1868,0.14,0.4627,0.9081,-0.7213,0.21,-0.07,-0.22
EURUSD,h17_usd-_me1,67,-0.1868,-0.14,0.4328,0.9081,-1.0949,-0.21,-0.11,-0.33
EURUSD,h18_usd+_me1,67,-0.7929,-0.52,0.3731,0.9081,-1.701,-0.87,-0.17,-0.44
EURUSD,h18_usd-_me1,67,0.7929,0.52,0.4627,0.9081,-0.1152,0.87,-0.01,-0.03
EURUSD,h19_usd+_me1,67,-1.3078,-1.21,0.403,0.9081,-2.2159,-1.44,-0.23,-0.8
EURUSD,h19_usd-_me1,67,1.3078,1.21,0.4328,0.9081,0.3997,1.44,0.04,0.14
EURUSD,h20_usd+_me1,66,0.8026,0.8,0.4848,0.9081,-0.1055,0.88,-0.01,-0.04
EURUSD,h20_usd-_me1,66,-0.8026,-0.8,0.3939,0.9081,-1.7107,-0.88,-0.17,-0.67
EURUSD,h21_usd+_me1,53,1.1896,2.14,0.5472,0.9081,0.2814,1.31,0.02,0.2
EURUSD,h21_usd-_me1,53,-1.1896,-2.14,0.283,0.9081,-2.0977,-1.31,-0.17,-1.48
EURUSD,h22_usd+_me1,9,,,,,,,,
EURUSD,h22_usd-_me1,9,,,,,,,,
EURUSD,h23_usd+_me1,31,-0.5547,-0.39,0.4516,0.9081,-1.4628,-0.61,-0.07,-0.4
EURUSD,h23_usd-_me1,31,0.5547,0.39,0.5161,0.9081,-0.3534,0.61,-0.02,-0.1
GBPUSD,h00_usd+_me3,164,-0.7916,-1.35,0.3232,1.1976,-1.9893,-0.66,-0.5,-1.33
GBPUSD,h00_usd-_me3,164,0.7916,1.35,0.5,1.1976,-0.406,0.66,-0.1,-0.27
GBPUSD,h01_usd+_me3,208,0.7701,1.3,0.4519,1.1976,-0.4275,0.64,-0.14,-0.28
GBPUSD,h01_usd-_me3,208,-0.7701,-1.3,0.4135,1.1976,-1.9677,-0.64,-0.63,-1.29
GBPUSD,h02_usd+_me3,210,-0.0012,-0.0,0.4429,1.1976,-1.1988,-0.0,-0.39,-0.81
GBPUSD,h02_usd-_me3,210,0.0012,0.0,0.3714,1.1976,-1.1965,0.0,-0.38,-0.81
GBPUSD,h03_usd+_me3,201,0.6436,1.35,0.4279,1.1976,-0.554,0.54,-0.17,-0.45
GBPUSD,h03_usd-_me3,201,-0.6436,-1.35,0.3831,1.1976,-1.8412,-0.54,-0.57,-1.51
GBPUSD,h04_usd+_me3,195,0.1743,0.37,0.3692,1.1976,-1.0233,0.15,-0.31,-0.86
GBPUSD,h04_usd-_me3,195,-0.1743,-0.37,0.3949,1.1976,-1.3719,-0.15,-0.41,-1.15
GBPUSD,h05_usd+_me3,194,-0.4146,-1.02,0.3763,1.1976,-1.6122,-0.35,-0.48,-1.55
GBPUSD,h05_usd-_me3,194,0.4146,1.02,0.4433,1.1976,-0.783,0.35,-0.23,-0.75
GBPUSD,h06_usd+_me3,203,-0.1813,-0.32,0.4138,1.1976,-1.3789,-0.15,-0.43,-0.95
GBPUSD,h06_usd-_me3,203,0.1813,0.32,0.4384,1.1976,-1.0163,0.15,-0.32,-0.7
GBPUSD,h07_usd+_me3,210,-0.0713,-0.09,0.4524,1.1976,-1.2689,-0.06,-0.41,-0.65
GBPUSD,h07_usd-_me3,210,0.0713,0.09,0.4667,1.1976,-1.1263,0.06,-0.36,-0.57
GBPUSD,h08_usd+_me3,212,0.9483,1.02,0.4858,1.1976,-0.2493,0.79,-0.08,-0.11
GBPUSD,h08_usd-_me3,212,-0.9483,-1.02,0.4292,1.1976,-2.146,-0.79,-0.7,-0.91
GBPUSD,h09_usd+_me3,211,1.267,1.45,0.4882,1.1976,0.0694,1.06,0.02,0.03
GBPUSD,h09_usd-_me3,211,-1.267,-1.45,0.4123,1.1976,-2.4647,-1.06,-0.8,-1.11
GBPUSD,h10_usd+_me3,211,-1.4166,-1.46,0.3791,1.1976,-2.6142,-1.18,-0.84,-1.05
GBPUSD,h10_usd-_me3,211,1.4166,1.46,0.5071,1.1976,0.219,1.18,0.07,0.09
GBPUSD,h11_usd+_me3,212,1.242,1.4,0.4811,1.1976,0.0444,1.04,0.01,0.02
GBPUSD,h11_usd-_me3,212,-1.242,-1.4,0.4151,1.1976,-2.4396,-1.04,-0.79,-1.07
GBPUSD,h12_usd+_me3,212,0.0326,0.04,0.4528,1.1976,-1.165,0.03,-0.38,-0.54
GBPUSD,h12_usd-_me3,212,-0.0326,-0.04,0.4623,1.1976,-1.2303,-0.03,-0.4,-0.57
GBPUSD,h13_usd+_me3,211,-0.2041,-0.18,0.4787,1.1976,-1.4017,-0.17,-0.45,-0.47
GBPUSD,h13_usd-_me3,211,0.2041,0.18,0.4739,1.1976,-0.9935,0.17,-0.32,-0.34
GBPUSD,h14_usd+_me3,209,-1.3347,-1.3,0.4115,1.1976,-2.5323,-1.11,-0.81,-0.97
GBPUSD,h14_usd-_me3,209,1.3347,1.3,0.5167,1.1976,0.1371,1.11,0.04,0.05
GBPUSD,h15_usd+_me3,210,-2.2929,-1.44,0.4,1.1976,-3.4905,-1.91,-1.12,-0.86
GBPUSD,h15_usd-_me3,210,2.2929,1.44,0.5381,1.1976,1.0953,1.91,0.35,0.27
GBPUSD,h16_usd+_me3,211,-1.2226,-1.35,0.4313,1.1976,-2.4202,-1.02,-0.78,-1.05
GBPUSD,h16_usd-_me3,211,1.2226,1.35,0.4597,1.1976,0.025,1.02,0.01,0.01
GBPUSD,h17_usd+_me3,208,1.0525,1.43,0.4808,1.1976,-0.1451,0.88,-0.05,-0.08
GBPUSD,h17_usd-_me3,208,-1.0525,-1.43,0.399,1.1976,-2.2502,-0.88,-0.72,-1.2
GBPUSD,h18_usd+_me3,205,0.1389,0.18,0.4341,1.1976,-1.0588,0.12,-0.33,-0.53
GBPUSD,h18_usd-_me3,205,-0.1389,-0.18,0.4341,1.1976,-1.3365,-0.12,-0.42,-0.66
GBPUSD,h19_usd+_me3,203,-1.8402,-2.79,0.3498,1.1976,-3.0379,-1.54,-0.94,-1.8
GBPUSD,h19_usd-_me3,203,1.8402,2.79,0.4778,1.1976,0.6426,1.54,0.2,0.38
GBPUSD,h20_usd+_me3,199,-0.2876,-0.52,0.402,1.1976,-1.4852,-0.24,-0.45,-1.05
GBPUSD,h20_usd-_me3,199,0.2876,0.52,0.4322,1.1976,-0.9101,0.24,-0.28,-0.65
GBPUSD,h21_usd+_me3,148,-0.1772,-0.36,0.3784,1.1976,-1.3748,-0.15,-0.31,-1.09
GBPUSD,h21_usd-_me3,148,0.1772,0.36,0.4054,1.1976,-1.0204,0.15,-0.23,-0.81
GBPUSD,h22_usd+_me3,58,0.0416,0.04,0.2931,1.1976,-1.156,0.03,-0.1,-0.41
GBPUSD,h22_usd-_me3,58,-0.0416,-0.04,0.431,1.1976,-1.2392,-0.03,-0.11,-0.44
GBPUSD,h23_usd+_me3,114,0.3587,0.43,0.4035,1.1976,-0.8389,0.3,-0.15,-0.4
GBPUSD,h23_usd-_me3,114,-0.3587,-0.43,0.3772,1.1976,-1.5563,-0.3,-0.27,-0.73
GBPUSD,h00_usd+_me1,55,-2.8048,-2.61,0.2182,1.1976,-4.0024,-2.34,-0.34,-1.45
GBPUSD,h00_usd-_me1,55,2.8048,2.61,0.6,1.1976,1.6072,2.34,0.14,0.58
GBPUSD,h01_usd+_me1,69,1.4842,1.35,0.5507,1.1976,0.2866,1.24,0.03,0.1
GBPUSD,h01_usd-_me1,69,-1.4842,-1.35,0.3768,1.1976,-2.6819,-1.24,-0.28,-0.95
GBPUSD,h02_usd+_me1,70,0.5832,0.73,0.4429,1.1976,-0.6144,0.49,-0.07,-0.3
GBPUSD,h02_usd-_me1,70,-0.5832,-0.73,0.3286,1.1976,-1.7808,-0.49,-0.19,-0.87
GBPUSD,h03_usd+_me1,65,1.4161,1.6,0.4308,1.1976,0.2185,1.18,0.02,0.1
GBPUSD,h03_usd-_me1,65,-1.4161,-1.6,0.3692,1.1976,-2.6138,-1.18,-0.26,-1.15
GBPUSD,h04_usd+_me1,67,0.8507,1.38,0.4776,1.1976,-0.3469,0.71,-0.04,-0.22
GBPUSD,h04_usd-_me1,67,-0.8507,-1.38,0.3284,1.1976,-2.0483,-0.71,-0.21,-1.3
GBPUSD,h05_usd+_me1,64,-0.8492,-1.19,0.3594,1.1976,-2.0468,-0.71,-0.2,-1.12
GBPUSD,h05_usd-_me1,64,0.8492,1.19,0.4844,1.1976,-0.3484,0.71,-0.03,-0.19
GBPUSD,h06_usd+_me1,69,-0.9441,-0.96,0.4058,1.1976,-2.1417,-0.79,-0.23,-0.85
GBPUSD,h06_usd-_me1,69,0.9441,0.96,0.4638,1.1976,-0.2535,0.79,-0.03,-0.1
GBPUSD,h07_usd+_me1,70,-1.8154,-1.51,0.3571,1.1976,-3.0131,-1.52,-0.32,-0.98
GBPUSD,h07_usd-_me1,70,1.8154,1.51,0.5714,1.1976,0.6178,1.52,0.07,0.2
GBPUSD,h08_usd+_me1,70,1.6732,1.0,0.5,1.1976,0.4756,1.4,0.05,0.11
GBPUSD,h08_usd-_me1,70,-1.6732,-1.0,0.4,1.1976,-2.8708,-1.4,-0.31,-0.67
GBPUSD,h09_usd+_me1,70,1.0682,0.77,0.5429,1.1976,-0.1294,0.89,-0.01,-0.04
GBPUSD,h09_usd-_me1,70,-1.0682,-0.77,0.3714,1.1976,-2.2658,-0.89,-0.24,-0.64
GBPUSD,h10_usd+_me1,70,-0.7491,-0.49,0.3857,1.1976,-1.9467,-0.63,-0.21,-0.49
GBPUSD,h10_usd-_me1,70,0.7491,0.49,0.4714,1.1976,-0.4485,0.63,-0.05,-0.11
GBPUSD,h11_usd+_me1,70,1.5022,0.91,0.4714,1.1976,0.3046,1.25,0.03,0.07
GBPUSD,h11_usd-_me1,70,-1.5022,-0.91,0.4143,1.1976,-2.6999,-1.25,-0.29,-0.64
GBPUSD,h12_usd+_me1,70,1.2878,1.1,0.4714,1.1976,0.0902,1.08,0.01,0.03
GBPUSD,h12_usd-_me1,70,-1.2878,-1.1,0.4,1.1976,-2.4855,-1.08,-0.27,-0.83
GBPUSD,h13_usd+_me1,70,-0.7561,-0.44,0.4857,1.1976,-1.9538,-0.63,-0.21,-0.44
GBPUSD,h13_usd-_me1,70,0.7561,0.44,0.4714,1.1976,-0.4415,0.63,-0.05,-0.1
GBPUSD,h14_usd+_me1,70,-1.184,-0.64,0.4143,1.1976,-2.3817,-0.99,-0.25,-0.51
GBPUSD,h14_usd-_me1,70,1.184,0.64,0.5143,1.1976,-0.0136,0.99,-0.0,-0.0
GBPUSD,h15_usd+_me1,70,-2.1723,-0.64,0.4571,1.1976,-3.3699,-1.81,-0.36,-0.39
GBPUSD,h15_usd-_me1,70,2.1723,0.64,0.5,1.1976,0.9747,1.81,0.1,0.11
GBPUSD,h16_usd+_me1,70,0.6527,0.42,0.5571,1.1976,-0.5449,0.54,-0.06,-0.14
GBPUSD,h16_usd-_me1,70,-0.6527,-0.42,0.3429,1.1976,-1.8503,-0.54,-0.2,-0.47
GBPUSD,h17_usd+_me1,70,1.6652,1.26,0.5143,1.1976,0.4675,1.39,0.05,0.14
GBPUSD,h17_usd-_me1,70,-1.6652,-1.26,0.4143,1.1976,-2.8628,-1.39,-0.31,-0.85
GBPUSD,h18_usd+_me1,70,-0.0192,-0.01,0.4429,1.1976,-1.2168,-0.02,-0.13,-0.31
GBPUSD,h18_usd-_me1,70,0.0192,0.01,0.4571,1.1976,-1.1784,0.02,-0.13,-0.3
GBPUSD,h19_usd+_me1,69,-2.3568,-1.95,0.4058,1.1976,-3.5544,-1.97,-0.38,-1.15
GBPUSD,h19_usd-_me1,69,2.3568,1.95,0.4783,1.1976,1.1592,1.97,0.12,0.38
GBPUSD,h20_usd+_me1,68,-0.4205,-0.39,0.4265,1.1976,-1.6181,-0.35,-0.17,-0.58
GBPUSD,h20_usd-_me1,68,0.4205,0.39,0.4559,1.1976,-0.7771,0.35,-0.08,-0.28
GBPUSD,h21_usd+_me1,53,1.017,1.42,0.4906,1.1976,-0.1806,0.85,-0.01,-0.1
GBPUSD,h21_usd-_me1,53,-1.017,-1.42,0.283,1.1976,-2.2146,-0.85,-0.18,-1.21
GBPUSD,h22_usd+_me1,20,,,,,,,,
GBPUSD,h22_usd-_me1,20,,,,,,,,
GBPUSD,h23_usd+_me1,33,0.7716,0.62,0.5455,1.1976,-0.426,0.64,-0.02,-0.13
GBPUSD,h23_usd-_me1,33,-0.7716,-0.62,0.3636,1.1976,-1.9692,-0.64,-0.1,-0.62
USDJPY,h00_usd+_me3,177,-0.4463,-0.45,0.452,1.0688,-1.5151,-0.42,-0.41,-0.59
USDJPY,h00_usd-_me3,177,0.4463,0.45,0.4802,1.0688,-0.6225,0.42,-0.17,-0.24
USDJPY,h01_usd+_me3,203,-0.2828,-0.3,0.4286,1.0688,-1.3516,-0.26,-0.42,-0.56
USDJPY,h01_usd-_me3,203,0.2828,0.3,0.468,1.0688,-0.786,0.26,-0.24,-0.33
USDJPY,h02_usd+_me3,203,-1.1916,-1.46,0.4138,1.0688,-2.2604,-1.11,-0.7,-1.08
USDJPY,h02_usd-_me3,203,1.1916,1.46,0.4828,1.0688,0.1228,1.11,0.04,0.06
USDJPY,h03_usd+_me3,193,-0.1021,-0.15,0.4093,1.0688,-1.1709,-0.1,-0.35,-0.68
USDJPY,h03_usd-_me3,193,0.1021,0.15,0.4715,1.0688,-0.9667,0.1,-0.29,-0.56
USDJPY,h04_usd+_me3,199,-1.1568,-1.39,0.3819,1.0688,-2.2257,-1.08,-0.68,-1.05
USDJPY,h04_usd-_me3,199,1.1568,1.39,0.4372,1.0688,0.088,1.08,0.03,0.04
USDJPY,h05_usd+_me3,190,-1.2094,-0.87,0.4526,1.0688,-2.2783,-1.13,-0.66,-0.64
USDJPY,h05_usd-_me3,190,1.2094,0.87,0.4263,1.0688,0.1406,1.13,0.04,0.04
USDJPY,h06_usd+_me3,190,0.1599,0.22,0.4368,1.0688,-0.9089,0.15,-0.26,-0.48
USDJPY,h06_usd-_me3,190,-0.1599,-0.22,0.4211,1.0688,-1.2287,-0.15,-0.36,-0.65
USDJPY,h07_usd+_me3,204,0.7813,0.58,0.5196,1.0688,-0.2875,0.73,-0.09,-0.08
USDJPY,h07_usd-_me3,204,-0.7813,-0.58,0.3873,1.0688,-1.8502,-0.73,-0.58,-0.54
USDJPY,h08_usd+_me3,206,0.3903,0.37,0.5485,1.0688,-0.6785,0.37,-0.21,-0.25
USDJPY,h08_usd-_me3,206,-0.3903,-0.37,0.3932,1.0688,-1.4591,-0.37,-0.46,-0.54
USDJPY,h09_usd+_me3,203,1.9179,2.49,0.5222,1.0688,0.8491,1.79,0.26,0.43
USDJPY,h09_usd-_me3,203,-1.9179,-2.49,0.3941,1.0688,-2.9867,-1.79,-0.93,-1.52
USDJPY,h10_usd+_me3,201,0.4165,0.62,0.4378,1.0688,-0.6523,0.39,-0.2,-0.38
USDJPY,h10_usd-_me3,201,-0.4165,-0.62,0.4179,1.0688,-1.4853,-0.39,-0.46,-0.86
USDJPY,h11_usd+_me3,201,-0.0188,-0.02,0.5075,1.0688,-1.0877,-0.02,-0.33,-0.48
USDJPY,h11_usd-_me3,201,0.0188,0.02,0.398,1.0688,-1.05,0.02,-0.32,-0.46
USDJPY,h12_usd+_me3,205,0.9739,1.44,0.5122,1.0688,-0.0949,0.91,-0.03,-0.05
USDJPY,h12_usd-_me3,205,-0.9739,-1.44,0.3707,1.0688,-2.0427,-0.91,-0.64,-1.18
USDJPY,h13_usd+_me3,204,1.6552,1.41,0.4853,1.0688,0.5864,1.55,0.18,0.2
USDJPY,h13_usd-_me3,204,-1.6552,-1.41,0.3922,1.0688,-2.7241,-1.55,-0.85,-0.91
USDJPY,h14_usd+_me3,202,-0.8654,-0.88,0.4356,1.0688,-1.9342,-0.81,-0.6,-0.76
USDJPY,h14_usd-_me3,202,0.8654,0.88,0.4901,1.0688,-0.2034,0.81,-0.06,-0.08
USDJPY,h15_usd+_me3,202,-0.2571,-0.21,0.4703,1.0688,-1.326,-0.24,-0.41,-0.43
USDJPY,h15_usd-_me3,202,0.2571,0.21,0.4802,1.0688,-0.8117,0.24,-0.25,-0.26
USDJPY,h16_usd+_me3,202,-1.0035,-1.22,0.4455,1.0688,-2.0723,-0.94,-0.64,-0.99
USDJPY,h16_usd-_me3,202,1.0035,1.22,0.4406,1.0688,-0.0653,0.94,-0.02,-0.03
USDJPY,h17_usd+_me3,192,-1.2706,-1.64,0.4531,1.0688,-2.3394,-1.19,-0.69,-1.18
USDJPY,h17_usd-_me3,192,1.2706,1.64,0.4062,1.0688,0.2018,1.19,0.06,0.1
USDJPY,h18_usd+_me3,188,0.0859,0.12,0.4309,1.0688,-0.9829,0.08,-0.28,-0.55
USDJPY,h18_usd-_me3,188,-0.0859,-0.12,0.4043,1.0688,-1.1547,-0.08,-0.33,-0.65
USDJPY,h19_usd+_me3,183,-0.9027,-1.34,0.388,1.0688,-1.9716,-0.84,-0.55,-1.15
USDJPY,h19_usd-_me3,183,0.9027,1.34,0.4372,1.0688,-0.1661,0.84,-0.05,-0.1
USDJPY,h20_usd+_me3,181,1.1941,1.84,0.5083,1.0688,0.1253,1.12,0.03,0.08
USDJPY,h20_usd-_me3,181,-1.1941,-1.84,0.337,1.0688,-2.2629,-1.12,-0.63,-1.36
USDJPY,h21_usd+_me3,150,0.1885,0.37,0.42,1.0688,-0.8804,0.18,-0.2,-0.68
USDJPY,h21_usd-_me3,150,-0.1885,-0.37,0.34,1.0688,-1.2573,-0.18,-0.29,-0.97
USDJPY,h22_usd+_me3,40,-0.5086,-0.42,0.325,1.0688,-1.5774,-0.48,-0.1,-0.51
USDJPY,h22_usd-_me3,40,0.5086,0.42,0.45,1.0688,-0.5602,0.48,-0.03,-0.18
USDJPY,h23_usd+_me3,147,-1.0972,-1.21,0.381,1.0688,-2.166,-1.03,-0.49,-0.93
USDJPY,h23_usd-_me3,147,1.0972,1.21,0.483,1.0688,0.0284,1.03,0.01,0.01
USDJPY,h00_usd+_me1,59,-1.0818,-0.58,0.4237,1.0688,-2.1506,-1.01,-0.19,-0.45
USDJPY,h00_usd-_me1,59,1.0818,0.58,0.5085,1.0688,0.013,1.01,0.0,0.0
USDJPY,h01_usd+_me1,66,0.6295,0.37,0.4697,1.0688,-0.4393,0.59,-0.04,-0.1
USDJPY,h01_usd-_me1,66,-0.6295,-0.37,0.4697,1.0688,-1.6984,-0.59,-0.17,-0.39
USDJPY,h02_usd+_me1,66,-1.5399,-1.14,0.3939,1.0688,-2.6088,-1.44,-0.26,-0.76
USDJPY,h02_usd-_me1,66,1.5399,1.14,0.5303,1.0688,0.4711,1.44,0.05,0.14
USDJPY,h03_usd+_me1,63,0.834,0.73,0.4762,1.0688,-0.2348,0.78,-0.02,-0.08
USDJPY,h03_usd-_me1,63,-0.834,-0.73,0.3968,1.0688,-1.9028,-0.78,-0.18,-0.65
USDJPY,h04_usd+_me1,65,-0.4979,-0.45,0.4,1.0688,-1.5668,-0.47,-0.16,-0.55
USDJPY,h04_usd-_me1,65,0.4979,0.45,0.4308,1.0688,-0.5709,0.47,-0.06,-0.2
USDJPY,h05_usd+_me1,65,-2.9705,-1.93,0.3231,1.0688,-4.0393,-2.78,-0.4,-1.03
USDJPY,h05_usd-_me1,65,2.9705,1.93,0.5538,1.0688,1.9017,2.78,0.19,0.48
USDJPY,h06_usd+_me1,65,-1.5762,-1.2,0.3846,1.0688,-2.645,-1.47,-0.26,-0.79
USDJPY,h06_usd-_me1,65,1.5762,1.2,0.4615,1.0688,0.5074,1.47,0.05,0.15
USDJPY,h07_usd+_me1,67,0.4302,0.28,0.4776,1.0688,-0.6386,0.4,-0.07,-0.16
USDJPY,h07_usd-_me1,67,-0.4302,-0.28,0.4627,1.0688,-1.499,-0.4,-0.15,-0.38
USDJPY,h08_usd+_me1,68,1.0172,0.51,0.6176,1.0688,-0.0516,0.95,-0.01,-0.01
USDJPY,h08_usd-_me1,68,-1.0172,-0.51,0.3676,1.0688,-2.086,-0.95,-0.22,-0.41
USDJPY,h09_usd+_me1,68,4.7444,2.96,0.6176,1.0688,3.6756,4.44,0.38,0.9
USDJPY,h09_usd-_me1,68,-4.7444,-2.96,0.3235,1.0688,-5.8132,-4.44,-0.6,-1.42
USDJPY,h10_usd+_me1,67,0.7818,0.69,0.4478,1.0688,-0.287,0.73,-0.03,-0.1
USDJPY,h10_usd-_me1,67,-0.7818,-0.69,0.3433,1.0688,-1.8507,-0.73,-0.19,-0.64
USDJPY,h11_usd+_me1,67,-1.5841,-0.7,0.5373,1.0688,-2.6529,-1.48,-0.27,-0.46
USDJPY,h11_usd-_me1,67,1.5841,0.7,0.3881,1.0688,0.5153,1.48,0.05,0.09
USDJPY,h12_usd+_me1,68,-0.3443,-0.28,0.4706,1.0688,-1.4131,-0.32,-0.15,-0.44
USDJPY,h12_usd-_me1,68,0.3443,0.28,0.4706,1.0688,-0.7245,0.32,-0.08,-0.23
USDJPY,h13_usd+_me1,68,1.9807,1.08,0.4853,1.0688,0.9119,1.85,0.09,0.19
USDJPY,h13_usd-_me1,68,-1.9807,-1.08,0.4118,1.0688,-3.0496,-1.85,-0.32,-0.65
USDJPY,h14_usd+_me1,67,-1.6894,-0.92,0.3731,1.0688,-2.7582,-1.58,-0.28,-0.59
USDJPY,h14_usd-_me1,67,1.6894,0.92,0.5672,1.0688,0.6206,1.58,0.06,0.13
USDJPY,h15_usd+_me1,67,-1.3502,-0.52,0.4478,1.0688,-2.419,-1.26,-0.25,-0.37
USDJPY,h15_usd-_me1,67,1.3502,0.52,0.5075,1.0688,0.2814,1.26,0.03,0.04
USDJPY,h16_usd+_me1,66,1.9548,1.34,0.5758,1.0688,0.886,1.83,0.09,0.24
USDJPY,h16_usd-_me1,66,-1.9548,-1.34,0.3636,1.0688,-3.0236,-1.83,-0.31,-0.81
USDJPY,h17_usd+_me1,64,-3.2141,-1.93,0.3281,1.0688,-4.2829,-3.01,-0.42,-1.0
USDJPY,h17_usd-_me1,64,3.2141,1.93,0.4844,1.0688,2.1453,3.01,0.21,0.5
USDJPY,h18_usd+_me1,62,-1.0922,-0.7,0.3871,1.0688,-2.161,-1.02,-0.2,-0.55
USDJPY,h18_usd-_me1,62,1.0922,0.7,0.4032,1.0688,0.0234,1.02,0.0,0.01
USDJPY,h19_usd+_me1,63,0.0399,0.03,0.4127,1.0688,-1.0289,0.04,-0.1,-0.31
USDJPY,h19_usd-_me1,63,-0.0399,-0.03,0.4127,1.0688,-1.1087,-0.04,-0.11,-0.33
USDJPY,h20_usd+_me1,63,2.1762,1.52,0.5397,1.0688,1.1074,2.04,0.11,0.3
USDJPY,h20_usd-_me1,63,-2.1762,-1.52,0.3175,1.0688,-3.245,-2.04,-0.31,-0.89
USDJPY,h21_usd+_me1,53,1.0179,1.11,0.4528,1.0688,-0.0509,0.95,-0.0,-0.02
USDJPY,h21_usd-_me1,53,-1.0179,-1.11,0.3019,1.0688,-2.0867,-0.95,-0.17,-0.89
USDJPY,h22_usd+_me1,15,,,,,,,,
USDJPY,h22_usd-_me1,15,,,,,,,,
USDJPY,h23_usd+_me1,43,-0.4451,-0.27,0.4651,1.0688,-1.5139,-0.42,-0.1,-0.36
USDJPY,h23_usd-_me1,43,0.4451,0.27,0.4419,1.0688,-0.6237,0.42,-0.04,-0.15
AUDUSD,h00_usd+_me3,165,-0.4887,-0.54,0.3515,2.5343,-3.023,-0.19,-0.76,-1.32
AUDUSD,h00_usd-_me3,165,0.4887,0.54,0.3939,2.5343,-2.0456,0.19,-0.52,-0.89
AUDUSD,h01_usd+_me3,209,0.2109,0.23,0.3971,2.5343,-2.3234,0.08,-0.74,-0.99
AUDUSD,h01_usd-_me3,209,-0.2109,-0.23,0.4306,2.5343,-2.7451,-0.08,-0.88,-1.17
AUDUSD,h02_usd+_me3,207,-0.8924,-0.83,0.3623,2.5343,-3.4267,-0.35,-1.08,-1.24
AUDUSD,h02_usd-_me3,207,0.8924,0.83,0.4348,2.5343,-1.6419,0.35,-0.52,-0.59
AUDUSD,h03_usd+_me3,206,-0.1975,-0.25,0.4126,2.5343,-2.7318,-0.08,-0.86,-1.32
AUDUSD,h03_usd-_me3,206,0.1975,0.25,0.4029,2.5343,-2.3367,0.08,-0.74,-1.13
AUDUSD,h04_usd+_me3,199,-0.0234,-0.03,0.3367,2.5343,-2.5576,-0.01,-0.78,-1.34
AUDUSD,h04_usd-_me3,199,0.0234,0.03,0.4623,2.5343,-2.5109,0.01,-0.76,-1.32
AUDUSD,h05_usd+_me3,197,0.375,0.47,0.3706,2.5343,-2.1592,0.15,-0.65,-1.06
AUDUSD,h05_usd-_me3,197,-0.375,-0.47,0.3756,2.5343,-2.9093,-0.15,-0.88,-1.42
AUDUSD,h06_usd+_me3,203,-1.0433,-1.27,0.3547,2.5343,-3.5776,-0.41,-1.11,-1.7
AUDUSD,h06_usd-_me3,203,1.0433,1.27,0.4286,2.5343,-1.491,0.41,-0.46,-0.71
AUDUSD,h07_usd+_me3,209,1.2466,1.26,0.4354,2.5343,-1.2877,0.49,-0.41,-0.51
AUDUSD,h07_usd-_me3,209,-1.2466,-1.26,0.4163,2.5343,-3.7809,-0.49,-1.21,-1.5
AUDUSD,h08_usd+_me3,210,0.7288,0.68,0.4667,2.5343,-1.8054,0.29,-0.58,-0.66
